path,label,class
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_376.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_63.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_166.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_2095.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_6.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_330.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_260.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_1540.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/dog_815.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/tree_1169.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/happy_1724.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1018.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_1583.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_365.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_263.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_1031.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_107.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_340.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_434.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_321.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_414.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_364.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_700.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_528.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/pink_noise_random_segment_chunk3_chunk3.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/white_noise_random_segment_chunk5_chunk2.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/tree_987.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_235.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_289.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_1685.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/running_tap_random_segment_chunk4_chunk3.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_556.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_1697.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/pink_noise_random_segment_chunk1_chunk0.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_1119.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1131.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_182.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_183.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_165.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_1080.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_19.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_70.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_228.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_61.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_2157.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_1473.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_645.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_194.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_503.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1459.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1814.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_453.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_239.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_254.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_76.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_428.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/tree_358.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_967.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_1021.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_73.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_1077.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_161.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_465.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_230.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_337.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_516.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_352.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_465.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_954.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_1827.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1066.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_378.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_109.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_155.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_98.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_193.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_17.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_1208.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/wow_1234.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_430.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_386.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_147.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bird_1627.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_962.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/pink_noise_random_segment_chunk4_chunk6.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_2100.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_1231.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_2114.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_990.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_735.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/house_1395.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/neg1_random_segment_chunk2_chunk2.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_265.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_107.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_466.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_281.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_315.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_1833.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_1802.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_684.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_2296.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_77.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_1691.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_143.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_202.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_1889.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_690.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_78.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_149.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_364.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_32.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_63.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_203.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_396.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_231.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_1124.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/white_noise_random_segment_chunk3_chunk8.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/happy_333.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_53.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_72.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_465.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_925.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_1606.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_1995.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_529.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_1794.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_553.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_154.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_195.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_1602.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/silence/chunks/1s_chunks/silence_chunk2_chunk5.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_419.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_223.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_53.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_180.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_179.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_1248.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_214.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/doing_the_dishes_random_segment_chunk4_chunk5.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_263.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_837.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_288.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_212.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_126.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_66.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_273.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_43.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_247.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_53.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_334.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/one_2149.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_209.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_612.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_231.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/happy_846.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_1425.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_424.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_248.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/cat_1667.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/wow_276.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_1303.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_592.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_182.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_392.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_163.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_19.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_1249.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/running_tap_random_segment_chunk5_chunk3.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_764.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_1327.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_1022.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_242.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/dog_635.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_776.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_2115.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_859.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/one_1237.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_135.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_85.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_989.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1889.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_77.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_690.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_304.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_1546.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/running_tap_random_segment_chunk0_chunk3.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_105.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_117.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_228.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_42.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_747.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_23.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bird_272.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_2126.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_85.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_385.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_939.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_1648.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_9.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_179.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_580.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_481.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_412.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_1159.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_14.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_88.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_133.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_273.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_1207.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_911.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_306.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_633.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_118.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_405.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_323.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_1633.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_1146.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_450.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_389.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_199.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_2366.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_1264.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_105.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_521.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_711.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1008.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_969.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_174.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_541.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_2155.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_99.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_351.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/tree_299.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/tree_1444.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_2189.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_2295.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_776.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/rec2_random_segment_chunk5_chunk3.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_107.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_492.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_433.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_874.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/silence/chunks/1s_chunks/silence_chunk3_chunk2.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_26.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_456.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_515.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_361.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1277.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_2289.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_195.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_28.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_724.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_470.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_257.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_457.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_5.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_1620.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_95.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_1789.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_1730.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_282.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_140.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bird_892.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_75.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1163.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_370.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_494.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_1981.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_2253.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_458.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_1658.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_273.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_1079.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_2118.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_1406.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_74.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_1468.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_87.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/silence/chunks/1s_chunks/silence_chunk4_chunk4.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_405.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_1898.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_1468.wav,0,unknown
